店铺名称,类别,评分,所属片区,纬度,经度,详细地址,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜
米苏蛋糕,蛋糕,4.2,襄州,32.083942,112.189829,襄州区车城南路英伦华府对面（暄妍家私旁）,148元蛋糕3选1，爱无止境218元;,,17362373529,39,,"一生一世,一见倾心,爱慕,韩式裱花蛋糕,彩虹水果奶油蛋糕,卡通水果奶油蛋糕,浪漫有约,爱无止境,8寸水果蛋糕,葡式蛋挞,水果奶油蛋糕"
欧冠意大利披萨,披萨,3.5,谷城县,32.26155,111.647865,谷城县实验小学租房（正新鸡排旁）,11.9元水果披萨，22元披萨3选1，25元榴莲美味披萨，35元精选牛肉披萨;,,15271119945,39,,
家常便饭(五条路店),湖北菜,3.5,宜城,31.71971,112.236079,宜城市五条路李方忠皮蛋板鸭对面,99元3-4人餐，5-7人餐149元，8-12人餐239元，15-20人餐399元;,周一至周日 09:00-22:30 午市 11:00-22:30,17343566657,39,,
烘焙优品•sister cake,蛋糕,4.9,万达,32.052306,112.129835,樊城区春园西路民发盛特区D栋2303,纸杯蛋糕40元，年终奖定制蛋糕139元，福禄寿中国元素蛋糕238元;,,18271207163,39,,
麦多奇蛋糕,蛋糕,3.8,华洋堂,32.045491,112.150576,樊城区星火路菜市场门口,8英寸水果蛋糕49.9元，10英寸蛋糕89.9元起，10英寸欧式水果蛋糕99.9元，12英寸蛋糕119.9元起，12英寸双层水果蛋糕129.9元，148元蛋糕2选1;,周一至周日 10:00-18:00,13035237237,38,商家位于星火路好邻居旁边，产品口味香甜，样式独特，师傅技术一流，欢迎大家品鉴光临！,"12寸巧克力水果蛋糕,巧克力水果蛋糕"
风花雪月(大庆路店),甜点饮品,4,人民广场,32.043111,112.15313,樊城区大庆路广场武商量贩超市内,58元蛋糕2选1，59元蛋糕3选1，78元蛋糕3选1，88元蛋糕2选1，糊涂娃娃88元，98元蛋糕3选1，糊涂娃娃108元，12英寸蛋糕138元起，B款3层蛋糕188元，398元蛋糕2选1，婚宴，生日宴摆台套餐880元;,周一至周日 08:00-21:30,15872297667,38,风花雪月首次进入襄阳，致力于让消费者享受到蛋糕的美味，每个店都有星级厨师坐镇，采用进口的原材料，每一口都会有浪漫的味道。,"白吐司,肉丝吐司,肉松辫子,手撕包,巧克力蛋糕,水果蛋糕,卡通蛋糕"
梦咖念啡,快餐,4.2,樊城区,32.086058,112.126881,樊城区高新技术开发区团山镇余岗六组97号,5.8元粤式肠粉，8.8元单杯特饮，25.8元单人下午茶套餐;,周一至周日 08:00-22:30,15707230301,38,,
彭家老馆(汉江中路店),超市/便利店,3,樊城区,32.049821,112.124935,樊城区汉江北路青年创业城（首信墨尔本正对面）,2-4人餐98元，6-8人餐199元，8-10人餐299元，12-14人餐499元;,,0710-3269928,38,,
又卷烧饼(火车站店),小吃快餐,0,樊城区,32.058549,112.153521,樊城区襄阳火车站（肯德基旁）,18.8元烧饼套餐;15代20元;,周一至周日 09:30-23:00,13597526644,38,,
徐记美食,快餐,3.5,襄州区,32.1768,112.13042,襄州区幸福路郜营中学西门斜对面50米,双人餐25元;30代45元，120代160元，250代350元，350代500元;,周一至周日 05:30-00:00,13257290995,38,,
甜言物语,小吃快餐,3.9,家乐福,32.06212,112.14857,樊城区中原路与春园路交界处乐福天下3楼,每满50减7（买单立享）;43代50元，85代100元;,周一至周日 09:30-21:30,18908670262,38,,"冰淇淋,野核桃瓜子"
阿秀宜城菜(樊城店),其他美食,4,沿江大道,32.030558,112.145123,樊城区米公路与解放路交叉向东南50米,88代100元，90代100元;,周一至周日 11:00-23:00,0710-3457862,37,,"宜城大虾,香辣蟹,干炒鸡,皮蛋拌豆腐"
清沁茶楼,川菜,3.9,万达,32.053345,112.125898,樊城区汉江路与春园西路交汇处,每满100减25（买单立享）;4-5人餐108元，4人餐138元;75代100元;,,18995665358,37,,"农家小炒肉,随州红烧鲫鱼,青椒炒蛋"
宋记滋补煲,湖北菜,4,二汽,32.11777,112.18635,襄州区富康大道转盘西行200米小管家超市旁,2-3人餐78元，3-4人餐108元，5-6人餐158元;88代100元;,周一至周日 09:30-14:00 17:00-22:30,15972250539/17771119671,37,,"滋补煲,奇味鸡煲,红烧武昌鱼,大白菜,豆皮"
新佳坡西饼屋(西街店),甜点饮品,3.7,紫盖山,31.703451,112.261631,宜城市西街老凤祥银楼对面,8英寸巧克力水果蛋糕68元，十二英寸巧克力蛋糕128元，蛋糕架子268元;,,0710-4255146/15871005746,37,,12英寸心形水果蛋糕
因味爱零食小栈,零食,4,襄州,32.098061,112.192347,襄州区钻石大道晋锋超市内（因味爱零食小栈）,9折（买单立享）;17代20元，25代30元，40代50元;,周一至周日 07:00-21:30,15971058569,37,,小吃
香水河景区餐厅,其他地方菜,3.9,南漳县,31.600897,111.712844,南漳县薛坪镇香水河景区内,2-3人餐79元，3-4人餐116元，5-6人餐163元，6-8人餐249元，8-10人餐346元;,,18727068066,37,,"番茄炒蛋,水煮鱼,三鲜火锅,酸菜鱼火锅,蒜苗肉丝,蒸鸡蛋"
旺旺蛋糕(二店),蛋糕,4.1,胜利街,32.000427,112.165705,襄城区胜利街向阳路落轿街农贸大市场内,6英寸水果巧克力蛋糕39元，8英寸水果巧克力蛋糕49元，10英寸水果巧克力蛋糕69元，12英寸蛋糕89元起，12英寸双层水果巧克力蛋糕108元;,周一至周日 06:30-20:00,15571031879,37,,
襄华客(谷城店),快餐,0,谷城县,32.276951,111.469324,谷城县石花镇东大路75号（卓多姿隔壁）,4.8元美味鸡腿，15元单人餐B，18元美味全鸡，36元双人餐;,,15271128992,37,,"美味全鸡,果汁,肉串,香辣鸡腿堡,无骨鸡柳,墨西哥鸡肉卷,薯条,美味鸡腿,香辣鸡翅"
百芬蛋糕(人民广场配送点),蛋糕,0,人民广场,32.040661,112.152003,樊城区定中街人民广场旁,48元蛋糕3选1，58元蛋糕4选1，78元蛋糕4选1，78元蛋糕2选1，12英寸蛋糕99元起，108元蛋糕2选1，118元蛋糕2选1，水果蛋糕129元，14英寸蛋糕158元起，14英寸蛋糕158元起，16英寸蛋糕188元起，水果蛋糕218元，239元蛋糕2选1，4层塔架248元，6层塔架359元;,,15997174552,37,,
江湖菜-霸王兔来风鱼,川菜,4.5,民发世界城,32.07238,112.173772,襄州区汉津路民发世界城锦都汇一号门旁,双人餐88元起，3-4人餐168元，3-4人餐168元，6-8人餐299元;89.9代100元;,周一至周日 10:00-22:00,17771021717,37,,
蛋糕陪你(兴隆镇店),蛋糕,0,枣阳,32.048387,112.902245,枣阳市兴隆镇316国道与盐矿路交叉口东南角（国家电网对面）,0.9元老婆饼一份，欧式水果蛋糕79元，栗浓飘香109元，128元蛋糕5选1，祝寿蛋糕158元，169元蛋糕5选1;20代22元;,周一至周日 09:00-21:00,0710-6811517,37,,
茶天下,茶馆,0,万达,32.066325,112.134989,樊城区长虹北路32号新城国际楼下（万达对面）,188元小包（棋牌全天套餐）包1餐，299元大包（棋牌全天套餐）包1餐;,,0710-3315999,36,,
回民烧烤,新疆菜,4.2,闸口,32.02443,112.16474,襄城区闸口二路12号潜江油焖虾王旁,每满100减20.1（买单立享）;双人餐38元起，2-3人餐89.9元，2-3人餐109元，3-4人餐125元，3-4人餐129.9元，12人餐888元;79.9代100元;,春季、夏季、秋季 周一至周日 17:00-04:00  冬季 周一至周日 16:30-01:00,18696180704,36,,"精品羊肉,极品肥牛,平菇,烤羊排"
仟喜蛋糕,蛋糕,4.4,南城,32.107177,112.760348,枣阳市南城兴隆路134-13号（枣阳市新华路骨科医院旁）,9.9元木糠杯，12元蛋挞，6英寸蛋糕42.8元起，8英寸蛋糕52.8元起，水果芭比蛋糕58.8元，10英寸蛋糕59.8元起，智慧树蛋糕78.8元，立体芭比79.8元，小猪佩琪89.8元，白雪公主90.8元，12英寸蛋糕98元起，二层水果蛋糕98.8元，熊出没双层98.8元，二层水果夹心蛋糕140.8元，水果杯159元;,周一至周日 07:00-20:00,17707256952/15872307596,36,,
汉可,粥类,3.9,樊城区,32.049061,112.135471,樊城区长虹路麦颂KTV楼下,4.9元美味套餐，11.9元美味套餐;,,15377081508,36,,
提拉米酥西点,蛋糕,4.1,老河口,32.526024,111.838273,老河口市孟楼经管站门口新一佳超市东50米,3.9元蛋挞两枚，8英寸蛋糕38元起，卡通蛋糕58元，洗澡娃娃蛋糕58元，欧式水果蛋糕68元，欧式寿礼蛋糕98元，12英寸蛋糕108元起，12英寸蛋糕108元起，欧式双层水果蛋糕118元;,周一至周日 06:00-21:00,15971077108/15271019158,36,,
美朵创意烘焙(广场店),蛋糕,3.8,人民广场,32.042237,112.159304,樊城区拉美步行街春天国际影城楼下一楼,9.8元椰奶小方盒，28元美味水果盒子，水果蛋糕29.9元，特价蛋糕39.9元，8英寸蛋糕88元起，10寸蛋糕98元，小清新蛋糕98元，双层蛋糕208元;,,15997210103,36,,
盛宴火锅,重庆火锅,3.5,沿河公园,31.868487,111.265013,保康县清溪路199号（凯宾商务酒店正对面）,2-3人餐168.8元;88.8代100元;,周一至周日 09:00-22:00,18707273717/18696218068,36,,
袁胖子潜江油焖大虾,湖北菜,4.1,樊城区,32.0304,112.126646,樊城区凡城沿江大道二桥至三桥中间（鱼头泡饭）西边第四家,3-4人餐178元，5-6人餐238元，8-9人餐368元;,,0710-3778055,36,,"油焖大虾,筒子骨,干锅鸡"
Sweet Plus甜加,西式甜品,3.5,万达,32.062419,112.133238,樊城区万达广场,18.8元海盐奥利奥小确幸，18.8元摩卡脆脆小确幸;,,17371001055,36,,
李二鲜鱼村(保康店),鱼火锅,4,沿河公园,31.867376,111.266444,保康县紫薇广场旁二楼,双人餐98元起;,周一至周日 全天,0710-5820877/15172266908,35,,
芭贝淇-意大利手工冰淇淋,冰淇淋,4.1,万达,32.061571,112.13127,樊城区万达中路5-108,2.9元芭乐果汁，6.9元香橙柚子茶，8.9元盆栽冰淇淋，10元辣味鸡排，11.9元蛋仔遇见小雪球，14.8元茶树菇老鸭，18元冰淇淋+地瓜条+奥尔良对翅，36.9元千层冰淇淋+盆栽冰淇淋+芝士甜心+地瓜条;,周一至周日 09:00-22:30,18327512789,35,,
沙县小吃(东园店),沙县小吃,0,枣阳,32.131028,112.776025,枣阳市北城书院街（东园小学）,9.9元盖浇饭A类，9.9元商务简餐，12.8元盖浇饭B类;14.8代20元;,,18350827995,35,,
火立方香卧龙火锅,火锅,4.1,襄城区,32.020681,112.013112,襄城区卧龙镇航宇路口农商银行正对面二楼,单人午餐22元，单人晚餐28元;45代50元;,,0710-3778677,35,,"排骨火锅,滋补清汤锅（锅底）,时尚鸳鸯锅"
相思园生态餐厅(瑞城国际店),湖北菜,4.4,绿地缤纷城,32.067839,112.118187,樊城区汉江北路瑞城国际往环球金融城方向200米,5-6人餐198元，6-8人餐258元，8-10人餐298元;,,18062816340,35,,
阿郎食坊,快餐,0,火车站,32.05558,112.149318,樊城区铁路大院工商银行对面,每满20减2（买单立享）;,周一至周日 10:00-23:00,13657197227,35,,
大洪山庄,湖北菜,4.1,鼓楼,32.002827,112.135988,襄城区环城路岘山森林公园（绿道）张公祠路30号,每满100减15（买单立享）;3人餐108元，6-7人餐218元，8-10人餐318元，10-12人餐428元，13-15人餐538元;85代100元;,周一至周日 10:30-21:30,0710-3526618,34,,"随州三鲜锅仔,红烧鱼块,随州春卷,干锅鸡,牛板筋锅仔,酱香猪手"
神龙西饼屋(义乌店),甜点饮品,3,襄州区,32.09807,112.19223,襄州区钻石大道义乌晋锋购物广场内,8英寸水果夹心蛋糕78元，8英寸慕斯蛋糕108元，10英寸水果夹心蛋糕108元，芭比蛋糕118元，12英寸水果夹心蛋糕128元，10英寸慕斯蛋糕138元，12寸双层欧式水果蛋糕148元，12英寸双层水果夹心蛋糕168元，三层自行车塔架（14+12+10）298元;,周一至周日 07:00-21:00,15271968667,34,,芭比蛋糕
没有·蛋糕,蛋糕,3.5,家乐福,32.061363,112.148596,樊城区火车站家乐福乐福天下1-1808号,7.9元纯手工蛋黄酥，19.9元水果盒子，32.8元豆乳盒子，36.8元五彩缤纷水果杯;,周一至周日 09:00-21:00,15971040751,34,,
堕落小龙虾,小龙虾,4.2,风华路,32.051769,112.14278,樊城区陈营东方神剪旁,68.8元美味分享，68.8元美味分享，79元美味分享;,,15391599430,34,,
郑记麻辣烫(北街店),麻辣烫,4,宜城,31.706825,112.261085,宜城市北街22-5号,16.9代20元;,,15901170535/18223143785,34,,
重庆纸包鱼,烤鱼,0,天元四季城,32.041656,112.150011,樊城区天元四季城五楼526（御记皇旁）,2-3人餐88元，2-3人餐118元;,周一至周日 午市 10:00-14:00 晚市 17:00-22:00,18995684990,34,,
俏湘厨,湘菜,3.5,火车站,32.058664,112.153539,樊城区卧龙新港肯德基旁,2-3人餐49元，5-6人餐79元;,,0710-3333991,34,,
武汉黑鸭,快餐,3.9,火车站,32.055363,112.149545,樊城区铁路大院（武商道子里）,9.5折（买单立享）;17.8元欢乐套餐;,周一至周日 11:00-19:00,15342320907,33,武汉黑鸭位于新华路武商旁，精选土麻鸭研制，香而不腻，独具风味的鸭脖子、鸭翅、鸭头、鸭肠、鸭掌，怎一句“美味可口”了得，吃货的福音来了，你还等什么呢,"鸭翅,鸭锁骨,鸭头,鸭脖"
心馨西饼屋,甜点饮品,4.2,沿江大道,32.032815,112.147067,樊城区解放路7号襄阳一中旁边,12元迷你小蛋糕，水果生日蛋糕2选135元，55元蛋糕3选1，8英寸蛋糕55元起，8英寸蛋糕55元起，69元蛋糕2选1，浪漫公主80元，12寸蛋糕98元，129元蛋糕2选1;,周一至周日 09:00-21:00,15334234389,33,,代金券
木糖醇无糖蛋糕私人订制,蛋糕,4.1,家乐福,32.056447,112.138459,樊城区徐岗路10号（长虹北路诸葛亮广场对面）,8英寸蛋糕158元起，黑森林水果蛋糕168.8元，10英寸蛋糕170元起，巧克力麻将蛋糕，男士生日木糖醇无糖蛋糕268元，木糖醇无糖蛋糕288元，送妈妈、送闺蜜、送亲友，公主裙木糖醇无糖蛋糕328元，财源滚滚钱罐，木糖醇无糖蛋糕388元;,周一至周日 全天,18327565968,33,,"16英寸三层水果巧克力蛋糕,16英寸双层水果巧克力蛋糕,个性创意蛋糕，周年纪念日特型蛋糕！,迷糊芭比泡泡浴洗澡娃娃蛋糕,粉色公主，泡泡浴洗澡娃娃蛋糕。,数码奖状蛋糕,10英寸数码照片蛋糕,水果拼盘蛋糕A款,水果拼盘蛋糕B款,水果拼盘蛋糕C款,榴莲千层蛋糕"
相遇cake私房蛋糕,蛋糕,4.8,家乐福,32.062291,112.148214,樊城区中原路家乐福一单元1301室（周黑鸭旁边）,8.8折（买单立享）;20元圣托诺雷，水果蛋糕68元，8英寸蛋糕86元起，卡通蛋糕128元，多肉的爱148元，草莓慕斯蛋糕156元，韩式挤花蛋糕158元，小猪佩琦双层（8+6）蛋糕189元;,周一至周日 08:00-13:00 14:00-18:00,18371009147,33,,
壹甜,新式甜品,4.5,万达,32.061539,112.131195,樊城区万达中路4-111号,4.9元酥皮菠萝包，13.8元秘汁凤爪，14.9元焦糖海盐盒子，15.8元雪媚娘，18元榴莲千层，78元蛋糕5选1，98元蛋糕7选1，8寸水果蛋糕149元;25代30元;,周一至周日 10:00-21:00,18607166131,33,,
103烘焙,蛋糕,4.7,樊城区,32.0416,112.150625,樊城区天元四季城公寓楼1-2-1912,2.9元木糠杯，4英寸水果奶油小蛋糕29.9元，8英寸生日蛋糕158元;16.9代20元;,,13687286622,33,,
手提王,串串香,4.4,檀溪路,32.0092,112.126689,襄城区檀溪路山水檀溪•檀园底商（农商银行旁，知音琴行斜对面）,88代100元;,周一至周日 09:30-22:30,17607272333/15623693497,33,,
留香居西饼屋(长征路店),蛋糕,4,华洋堂,32.047345,112.153882,樊城区长征路泰安市场旁边（苹果城旁边）,多拉A梦38元，68元蛋糕2选1，8英寸蛋糕68元起，8英寸蛋糕68元起，68元蛋糕2选1，78元蛋糕2选1，79元蛋糕4选1，10英寸蛋糕79元起，98元蛋糕4选1，心语：3选98元，金银满屋98元，金钱袋98元，贺寿蛋糕129元，129元蛋糕4选1，14英寸蛋糕131.4元起，美丽心情（双层）179元，16英寸蛋糕219元起，6层水果蛋糕368元，公主的盛宴568元;,周一至周日 08:00-22:00,0710-3400826,32,留香居西饼屋总店位于大庆西路焦家台（客来思乐旁），分店位于大庆西路水星市场门口（虾兵蟹将旁）。交通便利，是一家襄阳地区本土的西饼制作商家，蛋糕制作精美，味道可口，一直致力于为消费者提供最优质的西饼。,6层水果蛋糕
好运来西饼屋,蛋糕,0,南漳县,31.793049,111.916117,南漳县涌泉路中段（涌泉美联超市旁）,水果巧克力蛋糕49元，69元蛋糕6选1，水果巧克力蛋糕79元，水果巧克力蛋糕98元;,,18671040227/13117227411,32,,水果巧克力蛋糕
善膳坊外卖,快餐,3.9,胜利街,32.009729,112.15562,襄城区南湖广场古玩街129号南宅酒吧旁,11.8元鸡蛋炒面，15.9元特色小炒套餐，17.9元营养搭配套餐，19.8元家常小炒套餐，21.9元特色家常小炒，23.9元杭椒牛柳套餐;27代30元;,,0710-3818067,32,,"川香回锅肉,青椒肉丝,耗油杏鲍菇炒肉,芹菜香干炒肉,西红柿炒鸡蛋,大酱炒鸡蛋,鸡蛋炒面,菊花茶"
有渔柴火,湖北菜,4.1,樊城区,32.058487,112.123939,樊城区汉江路与七里河西路交汇处,2-3人餐148元，5-6人餐228元，5-6人餐298元，8-10人餐399元，8-10人餐598元;85代100元;,周一至周日 11:00-22:00  非营业时段 2018-02-11至2018-02-24 全天,18907272509,32,,
幸运的蛋糕店(心语西点),蛋糕,0,谷城县,32.262396,111.6363,谷城县银城大道世纪广场旁,8英寸蛋糕84元起，8英寸蛋糕84元起，8英寸幸运之心，心型水果蛋糕 将幸运给致爱，免费配送货服务85元，8英寸幸运彩虹蛋糕，将幸运给致爱，免费配送货服务85元，8英寸幸福的创意手绘蛋糕，将幸运给致爱，免费配送货服务85元，8英寸精致水果蛋糕，将幸运给致爱，免费配送货86元，8英寸水果造型蛋糕 让生活更创意，将幸运给致爱 免费配送86元，8英寸致爱玫瑰鲜花蛋糕，将幸运给致爱，免费配送货服务88元，...;,,15172686088,32,,
贡茶咖喱饭,其他美食,3.3,人民广场,32.04067,112.157673,樊城区解放街尚岛咖啡一楼,每满100减15，9折（买单立享）;3.9元港式原味鸡蛋仔，9.9元红豆布丁奶茶，14.9元咖喱牛腩饭，14.9元芋圆椰奶西米露;16代20元，38代50元;,,18971387610,32,,
